Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
1461065227,89320MJ,NY,COM,08/07/2000 12:00:00 AM,18,,,P,67030,40230,44430,0,70,70,401,915100,0401,0000,1023A,,K,,2036,NOSTRAND AVE,,0,408,J6,,BBBBBBB,0700A,0700P,BW,0,0,-,0,,,,,
1452706281,GMZ4017,NY,PAS,08/07/2000 12:00:00 AM,21,SUBN,JEEP,P,16620,57520,68140,20200227,49,49,0,364882,BXTE,0000,0925A,,BX,F,1240,BURKE AVE,,0,408,D1,,BBYBBBB,0900A,1030A,RED,0,0,-,0,,,,,
1459229277,25191MG,NY,COM,08/07/2000 12:00:00 AM,10,DELV,ISUZU,P,18030,10210,10110,20200131,,0,401,959745,0401,0000,0930A,,NY,F,216,E 52 ST,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2015,-,0,,,,,
1459384969,HSIR73,FL,PAS,08/09/2000 12:00:00 AM,9,SDN,TOYOT,P,0,0,0,0,,0,401,958392,0401,0000,1210P,,NY,,,E/B I/O W 40 ST,8 AVE,0,408,C3,,BBBBBBB,ALL,ALL,GREEN,0,0,-,0,,,,,
1459384726,XN125H,NJ,PAS,08/12/2000 12:00:00 AM,14,REFG,HIN,P,17010,40404,40404,0,13,13,0,942916,CTTF,0000,0826A,,NY,F,462,1 ST,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1461279343,32616JZ,NY,COM,08/21/2000 12:00:00 AM,46,VAN,FRUEH,P,34250,13113,10910,0,,0,401,953453,0401,0000,0513P,,NY,F,351,W 24 ST,,0,408,C3,,BBBBBBB,ALL,ALL,BR,0,0,-,0,,,,,
1460258496,T671597C,NY,OMT,08/21/2000 12:00:00 AM,21,SDN,TOYOT,S,13190,61090,65185,20200228,108,108,0,698029,QW04,0000,0912A,,Q,O,39-63,63RD ST,,0,408,D1,,BBYBBBB,0900A,1030A,GREEN,0,2009,-,0,,,,,
1459443226,HSE1845,NY,PAS,08/21/2000 12:00:00 AM,48,SDN,ME/BE,P,30490,37690,23490,20210616,34,34,34,957557,0034,0000,1032P,,NY,F,231,SHERMAN AVE,,0,408,F1,,BBBBBBB,ALL,ALL,GY,0,2010,-,0,,,,,
1459449162,T723568C,NY,PAS,08/25/2000 12:00:00 AM,50,SUBN,TOYOT,P,0,0,0,20200228,34,34,34,942876,0034,0000,1013P,,NY,,,EAST OF ST NICHOLAS,192 ST,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2015,-,0,,,,,
1460775338,EGF5751,NY,PAS,09/02/2000 12:00:00 AM,50,SUBN,HYUND,P,0,0,0,20200211,60,60,60,927587,0060,0000,0913A,,K,,,S/E/C BAY 49,CROPSEY,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,2017,-,0,,,,,
1461005942,84854MM,NY,COM,09/06/2000 12:00:00 AM,46,DELV,INTER,P,34430,10410,13610,20200430,,0,401,953483,0401,0000,1150A,,NY,F,20,W 33RD ST,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2012,-,0,,,,,
1461248449,J507373,IL,PAS,09/10/2000 12:00:00 AM,18,DELV,VOLVO,P,0,40404,40404,0,18,18,401,927137,0401,0000,1023A,,NY,O,550,MADISON,,0,408,F4,,YYYYYYY,ALL,ALL,W,0,0,-,0,,,,,
1461109693,39573ML,NY,COM,09/17/2000 12:00:00 AM,47,DELV,KENWO,P,27800,17550,17570,20191031,13,13,401,950811,0401,0000,0730A,,NY,O,420,PK AVE SOUTH,,0,408,L2,,YYYYYYB,0700A,0700P,WH,0,2013,-,0,,,,,
1460951920,39223MH,NY,COM,09/19/2000 12:00:00 AM,46,VAN,FORD,P,37080,55330,56230,0,,0,401,955318,0401,0000,0338P,,,O,250,E 52 ST,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1460950859,016P24,ME,PAS,09/19/2000 12:00:00 AM,31,BUS,MCI,P,17590,25390,27800,0,,0,401,957615,0401,0000,0525P,,NY,O,31,EAST 30 ST,,0,408,C,,YYYYYBB,0800A,0600P,BLUE,0,0,-,0,,,,,
1453997635,KXV0091,NY,PAS,09/20/2000 12:00:00 AM,14,SUBN,DODGE,P,44750,34132,29180,20200320,121,121,121,941502,0121,0000,1128A,,R,F,2975,RICHMOND AVE,,0,408,K6,,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,,,,,
1461227318,TVH98M,NJ,PAS,09/23/2000 12:00:00 AM,46,DELV,FRUEH,P,0,40404,40404,0,,0,401,956001,0401,0000,0810A,,K,F,790,CONEY ISLAND,,0,408,F1,,BBBBBBB,ALL,ALL,W,0,0,-,0,,,,,
1458645538,XX824V,NJ,PAS,09/23/2000 12:00:00 AM,14,REFG,ISUZU,P,21090,28540,16650,0,1,1,0,358847,SICA,0000,1150A,,NY,O,254,FRONT ST,,0,408,D,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1461169197,PAPP0779,MN,PAS,09/25/2000 12:00:00 AM,84,DELV,FRUEH,P,10810,34430,34450,0,,0,401,957942,0401,0000,0845A,,,,461,8 AVE,,0,408,B,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1451396650,JMV1888,NY,PAS,09/27/2000 12:00:00 AM,40,SDN,NISSA,P,38030,55330,93130,20200214,67,67,67,959197,0067,0000,0130A,,K,O,414,E 95TH STREET,,0,408,J3,,BBBBBBB,ALL,ALL,GY,0,2008,-,0,,,,,
1460981376,39416PC,NY,COM,09/30/2000 12:00:00 AM,47,DELV,VOLVO,P,10910,34510,34530,20200228,14,14,401,953792,0401,0000,0911A,,NY,F,498,9TH AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2015,-,0,,,,,
1454209094,GPX2565,NY,PAS,10/01/2000 12:00:00 AM,50,SDN,TOYOT,P,0,0,0,20200605,70,70,70,951130,0070,0000,0747A,,K,,,S/E FOSTER AVE,C/O I/O E 19,0,408,C,,BBBBBBB,ALL,ALL,SILVE,0,2004,-,0,,,,,
1440658985,T790579C,NY,OMT,10/03/2000 12:00:00 AM,98,SDN,HYUND,P,33890,57970,60790,20200831,100,100,100,966203,0100,0000,0319A,,Q,F,196,BEACH 113 STREET,,0,408,D,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1460399225,310829R,NJ,PAS,10/04/2000 12:00:00 AM,21,SUBN,KIA,S,36320,74720,76650,0,52,52,0,668651,BX05,0000,0912A,,BX,F,2419,GRAND AVENUE,,0,408,D1,,YBYBYBB,0830A,1000A,BLACK,0,0,-,0,,,,,
1453920936,LHMJ54,FL,PAS,10/04/2000 12:00:00 AM,19,SUBN,TOYOT,P,13610,36670,36690,0,30,30,30,944092,0030,0000,0627P,,NY,F,3544,BROADWAY,,0,408,F7,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1462927178,AU765N,99,COM,10/05/2000 12:00:00 AM,19,DELV,INTER,P,10210,17190,17210,0,10,10,401,938460,0401,0000,0435P,,NY,F,58,3RD AVE,,0,408,C3,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1451888790,AV33212,CT,PAS,10/05/2000 12:00:00 AM,48,SDN,TOYOT,P,29890,20640,20090,0,5,5,5,948649,0005,0000,0304A,,NY,F,45,RIVINGTON ST,,0,408,E9,,BBBBBBB,ALL,ALL,GY,0,0,-,0,,,,,
1449354361,84952MM,NY,COM,10/05/2000 12:00:00 AM,98,VAN,FORD,P,27960,15620,57320,20200731,47,47,47,903259,0047,0000,1124P,,,F,905,E 211 STREET,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2006,-,0,,,,,
1453898104,AS12173,CT,PAS,10/07/2000 12:00:00 AM,46,P-U,GMC,P,19990,36670,36770,0,30,30,30,936383,0030,0000,0938A,,NY,O,335,EDGECOMBE AVE,,0,408,C,,BBBBBBB,ALL,ALL,GREEN,0,0,-,0,,,,,
1463102677,2835269,IN,PAS,10/08/2000 12:00:00 AM,48,DELV,FRUEH,P,34070,10510,10610,0,10,10,401,904778,0401,0000,0723A,,NY,F,158,WEST 15TH STREET,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1463082540,29075ML,NY,COM,10/09/2000 12:00:00 AM,14,VAN,FRUEH,P,34730,13610,10810,0,18,18,401,952762,0401,0000,0941A,,NY,F,219,W 48 ST,,0,408,C,,BBBBBBB,ALL,ALL,BR,0,2018,-,0,,,,,
7846741585,HLA4993,NY,PAS,02/13/2017 12:00:00 AM,46,SUBN,GMC,T,19230,89730,45030,20181025,77,77,77,364015,T301,O,0544P,,K,F,753-757,Bergen St,,0,408,I4,,,,,GL,,2001,,0,19,,,,
1462938681,GZGX58,FL,PAS,10/09/2000 12:00:00 AM,31,,FORD,P,34510,10610,10810,0,14,14,401,953792,0401,0000,0902A,,NY,O,208,W 37 ST,,0,408,I3,,YYYYYBB,0900A,0700P,WH,0,0,-,0,,,,,
1463010874,92245ML,NY,COM,10/10/2000 12:00:00 AM,14,DELV,,P,0,0,0,0,,0,401,955728,0401,0000,0355P,,NY,,,S/S E 54TH ST,W OF 2 AVE,0,408,C,,YYYYYBB,0700A,0700P,WH,0,0,-,0,,,,,
1459450050,35213MB,NY,COM,10/14/2000 12:00:00 AM,46,DELV,FRUEH,P,0,40404,40404,20191031,34,34,34,966207,0034,0000,0940A,,NY,F,630,FT WASHINGTON,,0,408,F1,,BBBBBBB,ALL,ALL,,0,2012,-,0,,,,,
1463049950,FZA4200,NY,PAS,10/15/2000 12:00:00 AM,14,VAN,DODGE,P,17830,25390,32670,20210420,,0,401,946746,0401,0000,0455P,,NY,F,60,EAST 42 STREET,,0,408,C,,YYYYYYB,0400P,0700P,BL,0,2006,-,0,,,,,
1463367235,10992ME,NY,COM,10/16/2000 12:00:00 AM,47,,FORD,P,10610,34350,34370,20200731,10,10,401,904778,0401,0000,1100A,,NY,F,358,7 AVE,,0,408,C,,YYYYYBB,0700A,0700P,WH,0,2013,-,0,,,,,
1463216397,25397JZ,NY,COM,10/16/2000 12:00:00 AM,14,VAN,CHEVR,P,10110,17330,17350,20200228,,0,401,957688,0401,0000,0344P,,NY,F,300,2ND AVE,,0,408,C,,BBBBBBB,ALL,ALL,WH,0,2010,-,0,,,,,
1461539869,JKD4281,NY,PAS,10/21/2000 12:00:00 AM,40,SUBN,TOYOT,P,14840,14740,38690,20210617,104,104,104,963989,0104,0000,0538A,,Q,F,70-07,70 ST,,0,408,F1,,BBBBBBB,ALL,ALL,BLK,0,2018,-,0,,,,,
1463120977,56517PC,NY,COM,10/22/2000 12:00:00 AM,9,,,P,10810,34370,34390,0,,0,401,960000,0401,0000,0822A,,NY,O,409,8TH AVE,,0,408,E2,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1463324625,59892JR,NY,COM,10/30/2000 12:00:00 AM,14,VAN,FRUEH,P,17890,10210,10110,0,,0,401,954792,0401,0000,0437P,,NY,F,235,E 45,,0,408,C,,YYYYYBB,0700A,0700P,BRN,0,0,-,0,,,,,
1459679234,HFY4741,NY,PAS,11/03/2000 12:00:00 AM,98,SDN,LEXUS,P,0,40404,40404,20200327,,0,115,960882,0115,0000,1150A,,Q,F,34-52,97 STREET,,0,408,F1,,BBBBBBB,ALL,ALL,WH,0,2018,-,0,,,,,
1459576093,JHV4447,NY,PAS,11/04/2000 12:00:00 AM,40,SDN,HONDA,P,27262,35780,8440,20210501,111,111,111,941730,0111,0000,0222A,,Q,O,33-15,255 ST,,0,408,F7,,BBBBBBB,ALL,ALL,GRY,0,2001,-,5,,,,,
1458714986,66663MM,NY,COM,11/04/2000 12:00:00 AM,14,VAN,ISUZ,P,65120,7850,8140,20210131,108,108,109,357687,T109,0000,0945A,,Q,O,30-30,THOMSON AVE,,0,408,J6,,BBBBBBB,ALL,ALL,WT,0,2019,-,0,,,,,
1463229884,NE4493,NC,PAS,11/06/2000 12:00:00 AM,9,DELV,FRUEH,P,0,0,0,0,14,14,401,962164,0401,0000,0900A,,NY,,,N/B 7TH AVE,I/O W 31 ST,0,408,E1,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1463232342,HSJ7099,NY,PAS,11/09/2000 12:00:00 AM,46,SDN,,P,25390,18170,18190,20210705,,0,406,927131,0406,0000,0614P,,,F,650,MADISON AVENUE,,0,408,L2,,BBBBBBB,ALL,ALL,WH,0,2015,-,0,,,,,
1462719170,JGA4039,NY,PAS,11/12/2000 12:00:00 AM,21,SUBN,FORD,S,58790,54890,58290,20210226,110,110,0,598546,QW04,0000,1229P,,Q,F,57-50,PENROD ST,,0,408,D1,,BYBBBBB,1130A,0100P,BK,0,2003,-,0,,,,,
1461976996,85595MM,NY,COM,11/15/2000 12:00:00 AM,21,DELV,FORD,S,34710,11720,11110,20210630,18,18,0,950132,MN04,0000,0910A,,NY,F,540,W 47TH ST,,0,408,D1,,BYBBYBB,0830A,1000A,WHITE,0,2013,-,0,,,,,
1462654514,JEJ1349,NY,PAS,11/16/2000 12:00:00 AM,46,SDN,HONDA,P,37350,12010,31190,20210114,34,34,34,966361,0034,0000,1111P,,NY,F,550,W 180,,0,408,F1,,BBBBBBB,ALL,ALL,GRY,0,2007,-,0,,,,,
1455784771,J42LHC,NJ,PAS,11/21/2000 12:00:00 AM,21,SDN,NISSA,P,0,0,0,0,68,68,420,930719,0420,0000,1001A,,K,,,O/O SHORE RD,OLIVER ST,0,408,D1,,BBBYYBB,0930A,1100A,WHITE,0,0,-,0,,,,,
1447109880,JLK6262,NY,PAS,11/26/2000 12:00:00 AM,4,SDN,CHRYS,P,19170,32625,20490,20211010,,0,25,965178,0025,0000,0949A,,NY,O,425,E 110 ST,,0,408,J2,,BBBBBBB,ALL,ALL,BLK,0,2001,-,0,,,,,
1464642345,60349JR,NY,COM,11/29/2000 12:00:00 AM,14,,INTER,P,0,0,0,0,10,10,401,946963,0401,0000,0410P,,NY,,915,W 48 ST,W/O 5 AVE,0,408,C,,BBBBBBB,ALL,ALL,BW,0,2005,-,0,,,,,
1452085626,JMR9459,NY,PAS,12/05/2000 12:00:00 AM,46,SUBN,ACURA,P,13510,36670,36690,20211113,30,30,849,954970,0849,0000,0740A,,,O,68,BRADHURST AVE,,0,408,F2,,BBBBBBB,ALL,ALL,BL,0,2017,-,0,,,,,
1463270161,75897MM,NY,COM,12/05/2000 12:00:00 AM,46,DELV,VOLVO,P,34390,10610,10810,0,14,14,401,925019,0401,0000,0825A,,NY,F,252,W 31 ST,,0,408,F1,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1464886799,2028687,IN,PAS,12/06/2000 12:00:00 AM,47,DELV,,P,34910,10810,10910,0,,0,401,934297,0401,0000,0655A,,NY,F,315,W 57 ST,,0,408,L2,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1464674061,3CK515,OK,PAS,12/11/2000 12:00:00 AM,45,DELV,FORD,P,0,0,0,0,,0,401,962895,0401,0000,0705A,,,,,W/S 6TH AVE,S/O W 28,0,408,E2,,BBBBBBB,ALL,ALL,BLU,0,0,-,0,,,,,
1464732486,58737MK,NY,COM,12/12/2000 12:00:00 AM,47,VAN,CHEVR,P,0,0,0,20210731,17,17,401,927487,0401,0000,0955A,,NY,,,S/S E 49 ST,E/O MADISON AVE,0,408,L2,,YYYYYYB,0700A,0700P,WH,0,2004,-,0,,,,,
1462757108,JBB1253,NY,PAS,12/12/2000 12:00:00 AM,21,SUBN,SUNAR,S,27530,12630,28930,20200628,76,76,0,531401,BK10,0000,1011A,,K,O,233,CLINTON ST,,0,408,D1,,BBBYBBB,0930A,1100A,GRAY,0,2014,-,0,,,,,
1457677325,53908MC,NY,PAS,12/15/2000 12:00:00 AM,14,VAN,FORD,P,56030,86630,73430,20201130,77,77,77,967726,0077,0000,1111A,,,F,1386,LINCOLN PLACE,,0,408,E2,,BBBBBBB,ALL,ALL,GY,0,2018,-,0,,,,,
1464804930,C83FLY,NJ,PAS,12/16/2000 12:00:00 AM,46,TAXI,JEEP,P,0,0,0,0,,0,401,958393,0401,0000,0752P,,K,F,2044,OCEAN AVE,,0,408,C,,BBBBBBB,ALL,ALL,WHITE,0,0,-,0,,,,,
1464597650,54349PC,NY,IRP,12/17/2000 12:00:00 AM,14,,KENWO,P,34910,10610,13610,20200831,18,18,401,904778,0401,0000,0735A,,NY,F,211,WEST 57 ST,,0,408,C,,YYYYYYB,ALL,ALL,WH,0,0,-,0,,,,,
1464575162,T739485C,NY,OMT,12/17/2000 12:00:00 AM,9,SDN,HONDA,P,5340,7940,0,0,,0,401,961920,0401,0000,0256P,,NY,,,7 AVE,30 ST,0,408,C,,BBBBBBB,ALL,ALL,B,0,0,-,0,,,,,
1411359355,JMK5528,NY,PAS,12/20/2000 12:00:00 AM,41,,TOYOT,P,12010,37550,37570,20211113,34,34,34,952846,0034,0000,1227A,,NY,O,515,AUDUBON AVENUE,,0,408,F1,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1464502675,7537519,GV,PAS,12/21/2000 12:00:00 AM,14,,FRUEH,P,10810,34510,34530,0,14,14,401,927051,0401,0000,1110A,,,F,550,8TH AVE,,0,408,C,,BBBBBBB,ALL,ALL,WHT,0,0,-,0,,,,,
1453905029,77907JY,NY,COM,12/21/2000 12:00:00 AM,40,VAN,CHRYS,P,36830,13610,29690,20201031,30,30,83,963835,0083,0000,0528P,,NY,O,640,W 153 STREET,,0,408,E2,,BBBBBBB,ALL,ALL,BROWN,0,2008,-,0,,,,,
1451892135,ULS9220,VA,PAS,12/22/2000 12:00:00 AM,14,SUBN,HONDA,P,26990,27990,13113,0,5,5,5,962314,0005,0000,1045P,,NY,O,30,MULBERRY ST,,0,408,D,,BBBBBBB,ALL,ALL,GRAY,0,0,-,0,,,,,
1463265098,7530897,NY,999,12/27/2000 12:00:00 AM,14,,GSV,P,0,40404,40404,0,,0,401,957317,0401,0000,0426P,,,F,280,MADISON,,0,408,C,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1453464244,GHF4169,NY,PAS,12/28/2000 12:00:00 AM,48,SUBN,CHEVR,P,18520,35720,30620,20201015,43,43,43,942673,0043,0000,0304P,,,F,1207,CASTLE HILL AVE,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2019,-,0,,,,,
1464646648,83491JZ,NY,COM,12/29/2000 12:00:00 AM,46,VAN,WONKA,P,0,0,0,20200331,,0,406,927137,0406,0000,1231P,,,,,W/O 59 STREET,PARK AVE,0,408,F1,,BBBBBBB,ALL,ALL,W,0,0,-,0,,,,,
1465821776,154832T,MA,999,12/31/2000 12:00:00 AM,46,,SUZUK,S,5780,9130,9180,0,72,72,0,610765,KS12,0000,0125P,,NY,F,5106,7TH AVE,,0,408,D1,,YYYYYYY,ALL,ALL,RED,0,0,-,0,,,,,
1464227652,HUY3775,NY,PAS,12/31/2000 12:00:00 AM,46,SUBN,KIA,S,0,40404,40404,20191012,45,45,0,611243,BX10,0000,0800A,,BX,F,839,THROGSNECK EXWY,,0,408,D1,,BBBBBBB,ALL,ALL,GREY,0,2017,-,0,,,,,
1471758321,T619778C,NY,OMT,05/02/2001 12:00:00 AM,98,SDN,TOYOT,P,55690,54102,21740,20210228,102,102,102,963979,0102,0000,0922A,,Q,F,126-50,METROPOLITAN AVE,,0,408,E2,,BBBBBBB,ALL,ALL,GR,0,2007,-,0,,,,,
1458917198,48501BB,NY,OMR,08/03/2001 12:00:00 AM,3,BUS,SETRA,P,0,0,0,20200228,18,18,401,945232,0401,0000,0438P,,NY,,,N/S W 42,VANDERBILT AVE,0,408,C1,,BBBBBBB,ALL,ALL,WH,0,2006,-,0,,,,,
1462994805,XAXF50,NJ,PAS,10/02/2001 12:00:00 AM,19,VAN,FORD,P,0,40404,40404,0,,0,0,963641,CTTF,0000,0954A,,,,433,34TH,,0,408,B,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1458803831,FHJ6760,NY,PAS,01/03/2002 12:00:00 AM,71,SDN,LEXUS,P,42730,73190,73430,20210726,81,81,301,358277,T301,0000,1015A,,K,F,1772,FULTON ST,,0,408,C,,BBBBBBB,ALL,ALL,RD,0,2012,-,0,,,,,
1458623518,247719A,ME,PAS,02/06/2002 12:00:00 AM,66,,,P,61155,11890,12040,0,104,104,803,341263,T803,0000,1225A,,Q,O,57-77,RUST STREET,,0,408,K4,,BBBBBBB,ALL,ALL,WH,0,0,-,0,,,,,
1461405178,XAYZ43,NJ,PAS,02/12/2002 12:00:00 AM,14,VAN,ISUZU,P,18050,25390,27790,0,17,17,0,923731,CTTF,0000,0940A,,NY,F,58,EAST 53RD STREET,,0,408,C,,YYYYYBB,0700A,1800P,RD,0,0,-,0,,,,,
1454252273,T805022C,NY,OMT,02/14/2002 12:00:00 AM,40,SDN,TOYOT,P,35030,41730,89180,20201231,70,70,70,903331,0070,0000,0219A,,K,F,942,E 5 ST,,0,408,E2,,BBBBBBB,ALL,ALL,WHITE,0,2010,-,2,,,,,
1477299555,48942MJ,NY,COM,03/03/2003 12:00:00 AM,21,SUBN,FORD,S,7880,5430,5580,20200831,72,72,0,637045,KS07,0000,1035A,,K,O,247,27 ST,,0,408,D1,,BYBBBBB,0930A,1100A,WHITE,0,2016,-,0,,,,,
1462228549,HNY6843,NY,PAS,04/03/2004 12:00:00 AM,17,SUBN,NISSA,P,93830,64830,23330,20210121,71,71,976,101002,0976,0000,0427P,,K,F,444,WINTHROP STREET,,0,408,C4,,BBBBBBB,ALL,ALL,GRAY,0,2004,-,0,,,,,
1473939021,BLANKPLATE,99,999,04/04/2004 12:00:00 AM,74,SDN,HONDA,P,74870,73620,63820,0,40,40,50,934805,0050,0000,0816A,,BX,F,165,W 197 ST,,0,408,E2,,BBBBBBB,ALL,ALL,BLUE,0,2008,-,0,,,,,
1474976396,14486JY,NY,COM,04/21/2004 12:00:00 AM,46,DELV,FRUEH,P,10210,19070,19090,0,25,25,135,916120,0135,0000,0315P,,NY,F,1914,3RD AVE,,0,408,F1,,BBBBBBB,ALL,ALL,WT,0,2007,-,0,,,,,
1475295480,2CJC554,ID,PAS,04/29/2004 12:00:00 AM,74,SDN,BK,P,37350,31190,32790,0,34,34,401,938351,0401,0000,0635P,,NY,O,611,W 180 ST,,0,408,J5,,BBBBBBB,ALL,ALL,,0,0,-,0,,,,,
1475295479,2CJC554,ID,PAS,04/29/2004 12:00:00 AM,75,SDN,ME/BE,P,37350,31190,32790,0,34,34,401,938357,0401,0000,0634P,,NY,O,611,W 180 ST,,0,408,C,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1477444890,HVV8620,NY,PAS,05/23/2005 12:00:00 AM,21,SDN,ACURA,S,14920,43720,71690,20211219,50,50,0,612311,BX08,0000,0750A,,BX,F,5537,BROADWAY,,0,408,D1,,YYYYYYB,0730A,0800A,BLUE,0,2005,-,0,,,,,
1474343624,J15JSD,NJ,PAS,05/25/2005 12:00:00 AM,20,VAN,HONDA,P,11710,37210,37230,0,33,33,33,965162,0033,0000,0606P,,NY,O,2278,AMSTERDAM AVE,,0,408,E2,,BBBBBBB,ALL,ALL,BLK,0,0,-,0,,,,,
1477365758,DFQB11,FL,PAS,06/06/2006 12:00:00 AM,40,SDN,TOYOT,S,19620,74870,60820,20200630,50,50,0,612311,BX08,0000,0711A,,BX,F,2825,CLAFLIN AVENUE,,0,408,E2,,BBBBBBB,ALL,ALL,BLACK,0,0,-,0,,,,,
1459855899,GXG5916,CA,PAS,07/25/2006 12:00:00 AM,21,SDN,TOYOT,S,22080,15380,64230,0,60,60,0,916665,KS13,0000,0913A,,K,F,2848,BRIGHTON 7 ST,,0,408,D1,,YBBYBBB,0900A,1030A,BLUE,0,0,-,0,,,,,
1451858061,HFH8946,NY,PAS,07/07/2007 12:00:00 AM,46,SDN,BMW,P,21690,11610,27590,20200515,7,7,7,973851,0007,0000,0250P,,,O,317,GRAND ST,,0,408,E2,,BBBBBBB,ALL,ALL,BK,0,0,-,0,,,,,
1460879922,DPU3727,NY,PAS,09/01/2007 12:00:00 AM,98,SDN,TOYOT,P,9530,5580,5680,20250514,72,72,72,959892,0072,0000,1200P,,K,F,539,59 ST,,0,408,K6,,BBBBBBB,ALL,ALL,TAN,0,2004,-,0,,,,,
1465574281,JJX1009,99,PAS,01/03/2009 12:00:00 AM,98,SDN,,P,40930,81330,5430,20210610,,0,75,943673,0075,0000,1019P,,K,F,120-20,FLATBUSH AVE,,0,408,B,,BBBBBBB,ALL,ALL,GY,0,2001,-,0,,,,,
1465880148,HRR3390,NY,PAS,01/03/2009 12:00:00 AM,21,SDN,TOYOT,S,13880,37930,37980,20210506,69,69,0,695928,KS18,0000,0247A,,K,F,9304,AVENUE D,,0,408,D1,,BYBBYBB,1200A,0300A,RED,0,2015,-,0,,,,,
1458271080,GWY8340,NY,PAS,07/08/2009 12:00:00 AM,21,SDN,VOLKS,S,75125,52710,48720,20210409,50,50,0,695293,BX08,0000,0740A,,BX,F,220,W 242ND,,0,408,D1,,YYYYYYB,0730A,0800A,BLACK,0,2009,-,0,,,,,
1451199879,JKP3608,NY,PAS,08/06/2009 12:00:00 AM,19,SDN,HONDA,P,9990,40404,40404,20200828,63,63,63,963041,0063,0000,1032A,,K,,,C/O EAST 69TH AVE,,0,408,F2,,BBBBBBB,ALL,ALL,WHITE,0,2009,-,0,,,,,
1450205963,63040JM,NY,COM,08/09/2009 12:00:00 AM,14,VAN,FRUEH,P,10810,34810,34830,0,19,19,420,946008,0420,0000,0640P,,NY,F,888,8 AVE,,0,408,F1,,BBBBBBB,ALL,ALL,BR,0,0,-,0,,,,,
1451877596,E30LNS,NJ,PAS,09/22/2009 12:00:00 AM,19,SUBN,RA RO,P,13460,22890,21690,20190730,5,5,5,962415,0005,0000,1020P,,NY,F,114,BOWERY,,0,408,E3,,BBBBBBB,ALL,ALL,SIL,0,0,-,0,,,,,
1460097830,JCIC60,FL,PAS,12/21/2009 12:00:00 AM,51,SUBN,ACURA,P,55590,21660,61810,20200331,113,113,113,961124,0113,0000,0400A,,,F,12614,MERRICK BLVD,,0,408,K6,,BBBBBBB,ALL,ALL,RED,0,0,-,0,,,,,
1464449030,96649MJ,NY,COM,01/07/2010 12:00:00 AM,47,VAN,ME/BE,P,10010,17590,17650,0,,0,401,957688,0401,0000,0510P,,NY,F,545,1ST AVE,,0,408,I3,,BBBBBBB,ALL,ALL,WH,0,2016,-,0,,,,,
1464703899,68759MH,NY,COM,01/09/2010 12:00:00 AM,17,VAN,FRUEH,P,17850,10210,10110,0,,0,401,933397,0401,0000,0315P,,NY,F,205,E 43 ST,,0,408,C,,BBBBBBB,ALL,ALL,RED,0,2016,-,0,,,,,
1465759888,MHA9688,MS,PAS,01/10/2010 12:00:00 AM,21,,,S,36390,10410,24690,0,32,32,0,686967,MN10,0000,0941A,,NY,F,72,W 131ST STREET,,0,408,D1,,BYBBYBB,0930A,1100A,BLUE,0,0,-,0,,,,,
1466046375,7LEP683,99,PAS,01/27/2010 12:00:00 AM,21,SDN,FORD,S,32030,12130,83330,0,79,79,0,921396,KN03,0000,0917A,,K,F,135,DECATUR ST,,0,408,D1,,YBBYBBB,0900A,1030A,BLACK,0,0,-,0,,,,,
